Gene,ERR2593198.bam,ERR3374021.bam,SRR10572661.bam,SRR16796949.bam,SRR3401747.bam,SRR3401748.bam,SRR3401749.bam,SRR3401750.bam,ERR4184070.bam,ERR4184071.bam,ERR4184072.bam,ERR4184073.bam,SRR3161766.bam,SRR3161767.bam,SRR3161768.bam,SRR3161769.bam,SRR12774953.bam,RCB003.Brain.bam,RCS001.Spleen.bam,SRR12774963.bam
Nlrx1_1,1,1,0,0,0,0,5,5,0,0,0,1,1,1,1,0,334,516,544,157
Abcg4_1,56,158,49,26,2,0,4,1,71,55,175,188,0,0,1,0,137,1337,7234,77
Hinfp_1,957,789,1952,1383,506,333,627,450,1508,1156,786,853,590,516,396,509,188,299,698,353
C2cd2l_1,404,695,1306,784,523,578,1118,840,982,750,1518,1684,847,777,735,937,286,2342,1248,362
Dpagt1_1,786,1739,1766,1302,2122,1536,1127,912,2562,2066,1731,1824,1508,1279,1295,1311,324,519,603,182
LOC100757539_1,6524,5448,6394,20582,4168,2356,2180,1937,25216,19534,6365,6491,1317,1305,1396,930,328,278,4680,583
Hmbs_1,1337,1305,2874,2657,1162,1179,1147,1294,2140,1607,1429,1542,1214,1227,1066,1176,189,523,16971,662
Vps11_1,1584,1859,6384,3330,2187,1704,5319,6136,5908,4531,3781,3959,3226,2832,2663,3124,543,1424,1538,724
Hyou1_1,9774,12345,41065,17483,15614,20457,29874,27187,24536,18807,28829,31697,29468,24399,21892,27916,1447,3118,2126,817
Slc37a4_1,793,829,1136,791,1061,794,758,617,1247,963,1032,1118,797,848,688,888,201,435,597,323
Trappc4_1,1161,1540,2081,3786,1571,2008,2685,2605,1556,1241,1731,1904,1265,1150,1154,1145,200,554,670,236
Rps25_1,25927,20968,45150,60265,19023,19541,22289,19761,15621,12041,7652,8154,11401,9951,9824,9610,1715,2142,9146,5972
Ccdc84_1,442,425,869,871,273,221,859,733,358,318,395,438,129,157,149,162,83,143,298,141
Foxr1_1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,7,0,0,0
Upk2_1,1,0,1,0,0,1,4,5,0,0,2,2,0,0,0,1,0,11,0,0
Bcl9l_1,741,2336,3036,418,2795,1476,1251,1339,9174,7384,14362,15693,1935,2801,2492,2970,1352,974,1192,541
Cxcr5_1,6,0,14,17,0,1,1,1,15,17,71,74,0,0,0,0,2,4,990,786
Ddx6_1,7248,3277,16914,8494,1593,1032,1110,962,22402,17334,18964,20895,2507,1926,1694,1960,2820,900,2013,5754
Treh_1,6,1,42,9,0,0,5,12,39,20,54,48,0,0,0,0,12,2,31,42
Phldb1_1,3544,4080,8987,4225,3359,2874,1273,1347,7381,5569,5410,5927,2160,3110,2791,3787,1296,1905,698,398
Arcn1_1,12901,8601,19418,12785,6396,6178,7629,7847,21366,16538,19231,20802,11030,8798,8092,9281,1919,3019,3983,1936
Ift46_1,906,1755,2887,3219,925,609,1298,1170,2800,2194,1591,1704,1038,959,861,937,493,1444,722,307
Tmem25_1,26,38,59,20,38,21,45,41,271,198,225,210,48,40,20,46,61,1081,39,45
Ttc36_1,26,81,62,32,39,37,45,31,355,245,259,300,64,43,32,62,41,18,97,45
Kmt2a_1,1184,2967,4422,672,2974,1698,3137,2689,22364,17862,14675,16873,5538,4410,3126,5205,3039,2997,3435,4367
Atp5mg_1,5675,4866,12985,14869,3704,4307,5013,4112,12640,9740,7145,7618,2804,3004,3558,3325,705,1983,3152,973
Ube4a_1,2524,1875,4604,2766,1223,1007,1840,1975,7352,5755,5870,6255,2256,1644,1545,1873,1093,1232,1581,1521
Cd3g_1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,2,475,569
Cd3d_1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,7,615,526
Cd3e_1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,24,2,1067,461
Mpzl2_1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,132,8,11,18
Mpzl3_1,23,11,45,81,0,0,0,0,71,60,24,25,3,11,3,4,28,31,39,47
Jaml_1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,62,46,163,167
Scn2b_1,1,0,5,5,0,0,1,0,1,1,1,0,0,0,0,0,96,6181,70,18
Scn4b_1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,120,2151,39,33
Tmprss4_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,7,85,55
Smim35_1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,19,30
Il10ra_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,65,994,1083
Tmprss13_2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,93,0,0,0
Fxyd6_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,345,2768,73,57
Fxyd2_1,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,6,3,28,8
LOC113835299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,47,0,0
Dscaml1_2,0,0,0,0,1,0,1,0,0,2,2,1,0,0,0,0,45,920,4,3
Cep164_1,3047,2593,4768,3248,1429,935,1378,1190,5179,4038,3415,3820,1114,1110,1063,1205,667,770,2266,449
Bace1_1,1461,1418,5394,2577,914,936,1296,1270,3079,2381,2222,2344,1681,1393,1311,1605,726,1877,209,326
Rnf214_1,992,1294,2421,1641,1063,609,728,780,2265,1701,1858,2082,1239,1063,980,1127,448,1286,731,338
Pcsk7_1,2504,1845,3603,4106,1114,620,1727,1482,3753,2890,2179,2306,941,986,843,1078,1159,832,2445,1116
Tagln_1,314,326,95,266,59,71,48,41,95,83,45,60,34,40,38,55,3171,296,5119,655
Sidt2_1,1283,2010,7262,2054,983,1187,1283,1370,2902,2171,2198,2382,1943,1775,1430,2181,1200,1756,4797,2297
Pafah1b2_2,2581,1530,5401,5589,1376,1113,1444,1429,3147,2297,2739,3045,1366,1131,1127,1148,356,1543,443,369
Sik3_1,890,2126,2554,724,2363,1549,1450,1466,7129,5831,4788,4916,3582,3319,3069,3535,995,3483,898,653
Apoa1_1,3,2,4,2,2,3,2,4,11,9,10,21,1,1,1,0,90,6,8,6
Apoc3_1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,5,1,6
Apoa4_1,1,0,9,10,1,1,10,7,2,4,1,2,0,1,0,0,137,7,1,0
Apoa5_1,2,0,16,11,0,0,1,1,6,4,7,8,0,1,0,0,3,27,2,1
Zpr1_1,2365,2165,3093,4456,1415,1151,809,625,4340,3363,2461,2896,1157,997,930,1175,397,671,1220,662
Bud13_1,1180,1223,1428,755,953,579,621,560,2698,2156,2084,2229,1062,847,798,891,269,414,778,301
Cadm1_1,5,7,0,0,2323,1734,2228,2468,0,0,0,0,1522,1266,1212,1207,297,1396,113,159
LOC100768856_1,371,181,435,565,216,143,367,363,445,296,147,183,304,218,179,233,106,211,966,232
LOC100769133_1,9,6,22,11,10,11,7,24,9,5,4,2,10,8,2,6,180,45,947,943
Nxpe1_1,2779,2262,551,737,3770,4486,608,396,813,614,1942,2029,5855,3767,3991,5157,426,110,1292,847
Rexo2_1,6287,7073,10591,13396,6516,4784,2496,2322,7153,5501,3832,4131,2764,2456,2326,2361,209,793,1710,337
Rbm7_1,1924,1899,3995,4843,1594,1381,1297,1441,3269,2621,2265,2352,1264,1084,998,1143,303,380,1105,563
C4H11orf71_1,74,102,762,701,74,97,170,155,226,201,170,163,2,16,9,15,46,29,70,38
Nnmt_1,249,157,423,268,683,672,476,513,212,149,17,26,7,7,4,9,38,22,18,9
Zbtb16_1,1,1,5,6,4,1,1,6,0,1,0,0,0,0,0,0,112,648,64,49
Htr3a_1,0,0,13,22,11,2,32,117,0,1,0,0,0,0,0,0,1,42,1,0
Htr3b_1,0,0,1,0,0,0,0,2,2,1,2,0,0,0,0,0,1,0,0,0
Usp28_1,2423,3012,3681,3256,2247,1799,2533,2207,5854,4565,3970,4416,3071,2290,2287,2823,1054,1616,1242,1438
Cldn25_1,2,0,1,0,1,1,0,1,1,4,4,7,0,0,0,0,0,1,0,1
Zw10_1,2656,2176,3280,3094,1195,705,1385,1125,4521,3627,2972,3246,1354,1076,1073,1045,275,280,759,335
LOC100768402_2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,59,0,1
Drd2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,528,0,0
Ankk1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
Ttc12_1,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,345,77,32,25
Ncam1_1,1884,6870,5936,2435,4434,4905,6923,8848,4665,3682,2644,2947,3372,2753,2633,3414,421,8296,174,105
LOC100751053_1,1450,1203,7160,4244,1723,3105,1995,2685,10779,8261,6432,6722,264,180,185,305,1051,2,11,10
Pts_1,850,716,1222,1573,724,738,921,1060,799,573,610,705,460,299,352,372,94,164,201,128
Bco2_1,460,352,530,404,283,307,220,225,437,337,548,633,419,244,238,312,246,51,274,311
Il18_1,748,537,1576,1056,295,316,227,272,188,158,150,171,258,210,202,234,72,58,881,909
Tex12_1,62,51,99,27,10,2,2,8,74,60,33,68,6,7,3,8,39,10,15,98
Sdhd_1,6729,5836,15575,21318,4008,2533,2713,1604,9265,7676,6924,7512,4411,4517,4265,4211,696,1183,2002,852
Timm8b_1,608,522,1689,4429,485,628,776,603,716,541,307,334,186,280,276,245,111,372,215,165
Nkapd1_1,1625,1116,4495,3590,932,776,744,711,4057,3306,3150,3392,1040,796,743,856,301,432,842,634
Pih1d2_1,357,253,378,395,91,51,41,61,158,105,159,178,87,71,85,87,51,56,57,56
Dlat_1,4368,4534,7087,5951,2178,1782,2247,2295,14661,11241,8949,9595,2740,2587,2649,2557,497,1565,1087,809
Dixdc1_1,2348,1091,2485,2436,1215,733,610,625,5107,3990,4643,4984,1943,1491,1510,1763,646,2053,178,308
CUNH11orf52_1,7,5,28,18,7,4,1,3,21,10,31,24,6,3,4,6,51,9,19,11
Hspb2_1,2,2,6,5,11,0,3,7,9,8,4,11,2,5,1,0,24,7,5,3
Cryab_1,46,27,48,60,65,67,15,30,52,61,56,73,52,42,27,48,184,265,28,9
C4H11orf1_1,115,107,368,328,69,60,105,143,482,307,306,336,59,53,40,62,54,44,39,27
Fdxacb1_1,182,137,422,245,96,70,173,223,389,290,231,219,47,48,39,42,44,43,91,89
Alg9_1,998,945,3065,1215,872,761,877,880,1664,1319,1178,1255,977,770,772,833,320,356,315,603
Ppp2r1b_1,3905,4800,7541,5219,2276,1170,1471,1263,16792,12566,6236,6885,2598,2166,2203,1963,672,486,1662,763
Sik2_1,482,820,734,358,1024,535,1774,1486,3794,3009,2429,2721,1478,1255,1131,1404,762,681,550,724
Layn_1,2151,1748,3206,1763,1617,1364,1280,1387,3310,2460,17236,18371,4573,3528,3384,3959,141,64,15,14
CUNH11orf88_1,51,5,204,20,9,12,3,3,78,58,189,225,8,4,11,8,116,20,1,1
Btg4_1,2,3,7,6,1,7,1,1,5,5,3,3,4,1,1,2,41,0,0,0
LOC103160929_1,24,22,23,19,26,26,9,19,65,39,59,67,12,7,10,17,0,0,0,0
LOC113835300_1,7,3,3,1,3,2,3,3,12,10,0,14,2,0,0,0,2,1,0,1
Pou2af1_1,0,2,2,6,1,2,1,2,4,15,25,22,3,0,0,2,12,7,2651,1983
Colca2_1,23,24,56,16,31,15,16,21,15,12,25,32,0,5,1,2,128,53,4,28
CUNH11orf53_1,2,3,4,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0
LOC113835292,17,26,35,75,1,0,0,0,422,350,340,402,1,1,1,0,0,0,0,0
LOC113830749,5,0,16,2652,1,4,1,0,555,411,777,789,0,0,0,0,1,1,1,0
LOC113835321,4,22,17,280,21,9,6,17,965,702,1063,1079,0,1,1,0,11,16,25,10
Gal3st4_1,3,0,0,40,2,1,1,2,56,32,41,55,0,2,1,0,48,30,5,1
Gpc2_1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,34,45,98,11
Stag3_1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,22,6,25,49
Pvrig_1,4,4,5,12,33,83,32,21,14,12,29,23,11,11,8,19,15,7,491,364
LOC100751486_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LOC100751773_1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,13,320,262
LOC100772586_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,158,163
LOC103160960_1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LOC113835366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC113835367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC113835381_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100754931_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100754638_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100754355_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100754063_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC113830628_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100753465_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100752868_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100752567_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100751981_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC113835382_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC113835383_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC113835368_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC113835384_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100751114_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC113835385_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100750623_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LOC100764209_1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100750334_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100763914_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100763055_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC113835386_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100774817_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100762761_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100774525_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100762476_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LOC100762180_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LOC100761893_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100774242_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
LOC100773948_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LOC100773658_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100773367_1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
LOC100773074_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LOC100772786_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
LOC100761318_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100772494_1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Cldn8_1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,560,4,0,0
Cldn17_1,1,0,4,2,2,5,1,5,0,0,0,0,0,0,0,0,1,0,0,0
LOC113835370,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,120,0,0
Grik1_1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,164,0,0
Bach1_1,1652,1641,4137,3245,1097,1230,1466,1514,3376,2560,10603,11441,1045,817,788,925,759,371,2408,1289
Map3k7cl_1,66,81,106,90,37,26,15,21,8,16,11,13,6,20,15,7,19,28,11,6
Cct8_1,16987,16488,25984,24723,7200,4752,8627,7886,17643,13168,16782,17791,6900,5236,5399,5380,915,3109,4777,1233
Usp16_1,1316,1568,3855,2683,1352,1148,1546,1677,3578,2677,6315,7129,1581,1148,1095,1353,502,1003,1641,863
Rwdd2b_1,990,1071,2151,2276,802,620,1334,1212,2592,2113,3024,3337,893,792,657,809,325,1049,724,305
Ltn1_1,3032,1811,6883,4043,1035,705,893,934,7350,5706,6895,7333,1629,1247,1062,1269,806,618,691,1189
N6amt1_1,539,547,546,727,499,390,389,503,724,588,670,667,276,269,266,276,155,226,298,119
Adamts5_1,0,1,4,2,0,0,0,1,3,0,2,2,0,0,0,1,736,122,540,1590
Adamts1_1,327,662,1076,852,489,587,292,633,1321,933,627,686,320,206,220,340,626,147,164,115
Cyyr1_1,0,0,0,0,0,0,0,0,21,17,2,16,0,0,0,0,142,93,134,169
App_1,12797,16539,29362,14940,11659,17726,12145,16255,25117,19367,35934,39165,21029,19483,18974,25010,3577,25939,5027,3104
Gabpa_1,2642,2042,4201,4982,1464,925,1019,1104,3553,2772,2582,2808,1692,1274,1264,1278,501,491,1290,790
Atp5pf_1,1321,4421,4438,3335,2402,2140,2894,2924,3438,2698,3142,3250,2381,1863,1922,2118,386,2406,2741,372
Jam2_1,2,0,5,0,0,0,2,0,0,0,0,1,0,0,0,0,109,184,283,82
Mrpl39_1,1433,1782,4868,3441,1105,1015,1076,937,2378,1821,3037,3174,1225,923,885,941,175,455,739,188
Ncam2_1,0,0,0,0,2,2,1,1,1,2,3,0,0,0,0,0,22,1549,1,3
LOC113835330,1,0,1,165,0,0,0,0,825,603,828,959,0,1,0,0,0,0,0,0
LOC113835329,0,1,2,189,0,1,0,1,1082,873,861,1006,1,0,1,2,0,0,0,0
Tmprss15_1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,6,2
Chodl_1,0,3,6,2,3,1,1,1,1,2,0,0,0,1,0,2,7,14,0,0
C4H21orf91_1,1092,1534,3544,3612,716,727,425,430,3680,2971,3103,3359,958,690,747,736,473,204,755,1141
LOC107980082_1,5,1,12,12,0,0,0,0,1,4,8,4,0,0,0,0,1,4,6,0
Btg3_1,813,986,3267,1662,0,0,0,1,1790,1355,1323,1480,0,0,0,0,120,282,134,55
Cxadr_1,25,32,91,22,0,0,1,1,92,47,46,50,0,0,0,0,409,705,252,473
Usp25_1,2173,1782,5563,3363,1532,1243,2536,2360,7650,5972,7293,8388,2224,1606,1668,1802,780,814,4888,3009
Nrip1_1,908,455,1862,768,564,405,330,364,1939,1555,1547,1636,501,374,374,410,1887,569,1611,1354
Samsn1_1,2,0,3,0,8,14,13,17,2,5,1,1,4,2,2,2,15,22,958,523
Hspa13_1,2972,2384,7923,5074,1086,1269,1798,1777,5243,3870,7013,7822,1593,1250,1305,1369,410,1064,389,547
Rbm11_1,0,0,4,3,0,2,4,11,0,0,0,9,0,0,0,0,5,77,127,177
Lipi_1,4,0,15,3,2,3,18,90,4,4,9,11,2,3,2,3,1,1,12,8
Robo2_1,648,316,1414,438,466,506,436,555,989,734,1610,1755,539,344,367,468,485,2018,39,61
Robo1_1,438,639,1919,618,679,609,684,692,996,785,3309,3751,1142,793,774,1127,1065,1014,233,308
Gbe1_1,568,623,1406,973,630,357,98,98,724,481,360,343,368,259,321,338,191,292,149,230
Cadm2_1,1,2,11,0,1,6,7,4,3,3,2,1,0,0,0,0,6,2066,1,4
Vgll3_1,5202,3245,11087,7216,1146,575,722,661,15943,12284,9740,10967,1035,902,979,795,717,76,202,286
Chmp2b_1,425,2167,3126,1870,1130,1274,1003,980,3543,2733,4554,5065,2476,1796,2023,2283,283,756,700,258
Pou1f1_1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Htr1f_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0
Cggbp1_1,2161,2833,4179,4855,1550,1067,1634,1397,6352,5014,6603,7354,2066,1568,1744,1690,1466,847,3162,2491
Znf654_1,491,457,2167,802,380,398,651,612,1807,1337,2068,2511,528,402,376,425,315,436,570,715
CUNH3orf38_1,2273,1219,3481,3865,589,415,485,396,2931,2190,2376,2583,681,545,591,594,499,364,776,1042
LOC100767816_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epha3_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,458,411,312
Pros1_1,4295,2347,9973,8241,3539,8325,2410,2599,13391,10091,15525,16640,2312,1557,1579,2150,306,170,1458,898
Arl13b_1,1156,1169,1594,1959,684,495,837,670,1162,905,1400,1546,588,420,450,475,267,167,141,127
Stx19_1,33,0,53,10,4,2,1,3,74,44,104,99,0,4,1,2,158,9,1,71
Nsun3_1,402,253,893,673,266,323,264,329,369,286,1100,1221,355,257,306,300,33,67,64,57
LOC100769828_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC113835373_1,0,0,1,0,0,0,2,3,0,0,0,0,18,24,7,9,21,85,0,0
Arl6_1,701,724,1539,2410,504,507,756,725,771,581,1116,1220,341,255,263,307,122,330,95,39
Crybg3_1,2286,1445,6661,2382,1899,1341,1319,1006,4200,3394,6628,7357,2260,1524,1374,1656,2685,501,251,644
Riox2_1,1759,1204,1870,1792,709,709,568,551,1603,1215,1513,1722,512,330,337,385,120,145,286,206
Gabrr3_1,46,31,62,26,24,72,247,400,64,43,102,137,0,2,4,4,0,0,0,0
LOC100773923_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100753245_1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
LOC100774217_1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
LOC100774501_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100774791_1,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
LOC100775077_1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100750595_1,1,1,1,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LOC100750892_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100753546_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100751186_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100751478_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100751765_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100753848_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100752051_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100754148_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC113835374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100766661_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100766954_1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LOC100767240_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100767532_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100766369_1,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0
LOC100768112_1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LOC100767071_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100767352_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100768217_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LOC100767642_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100767927_1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
LOC100751637_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC100769425_1,1,0,0,1,64,125,71,44,0,3,1,1,6,5,6,11,1,0,0,3
LOC100769708_1,2,1,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0
LOC100771617_1,3,0,0,0,0,0,0,0,4,4,1,2,0,0,0,0,1,0,1,5
LOC100771909_1,3,5,3,14,0,0,1,1,19,18,20,27,4,5,1,3,9,1,2,15
Cldnd1_1,621,2305,3230,2553,1779,2152,1887,1872,4571,3595,5705,6177,2922,2712,2305,2563,431,708,375,352
LOC113835335,17,7,28,25,3,5,5,2,16,9,45,43,9,4,4,2,2,2,9,18
Cpox_1,2619,2682,3836,5083,1473,1293,1126,1200,3614,2939,4778,5035,1358,1246,1217,1201,231,560,17310,468
LOC113835393_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
St3gal6_1,716,855,1231,972,1,2,0,0,954,640,704,765,1,0,2,2,394,383,378,422
Dcbld2_1,5635,9241,4921,4538,2837,2551,3690,2751,6903,5474,11990,13188,3688,2832,2830,3312,1001,659,599,676
Col8a1_1,1022,3469,805,218,326,915,187,266,92,58,499,523,1743,1311,1484,1913,183,61,1407,813
Cmss1_1,1119,1091,1030,1659,566,503,517,406,1270,1003,1298,1413,544,515,518,459,123,245,257,168
Filip1l_1,160,239,812,391,355,355,220,208,1977,1541,302,270,463,354,320,362,729,137,1247,579
LOC100755866_1,15,2,11,6,1,1,4,3,47,29,10,25,1,0,1,0,9,2,3,8
Tbc1d23_1,1609,1007,3381,2344,529,544,1046,1112,2406,1963,3074,3375,974,706,766,776,476,709,689,724
Nit2_1,811,704,1065,1813,377,365,235,233,1395,1105,1147,1205,280,229,213,279,296,296,564,275
Tomm70_1,6629,6230,9454,6341,2799,1809,2764,2973,10897,7956,8850,9549,4037,2956,3218,3182,551,2306,1637,742
LOC100758768_1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LOC100759339_1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Lnp1_1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,30,224,12,8
LOC100757327_1,0,0,1,1,0,3,32,49,0,0,0,0,0,0,0,0,123,14,34,9
Adgrg7_1,1,1,6,2,3,1,2,3,0,4,0,1,0,0,0,0,0,2,4,5
Tfg_1,1719,2033,4607,2270,1493,1323,1149,1156,3557,2829,4653,5031,1745,1472,1493,1556,460,1307,1126,417
Abi3bp_1,28,14,94,32,10,19,71,148,81,63,128,134,26,10,23,14,879,118,210,199
Impg2_1,9,3,4,4,2,3,6,8,65,50,70,92,2,2,3,2,18,13,3,13
